customer_id,tenure,contract_type,payment_method,paperless_billing,senior_citizen,monthly_charges,total_charges,num_products,tech_support,online_security,streaming_tv,internet_service,customer_service_calls,avg_monthly_gb_download,churn
CUST05009,20.0,Month-to-Month,Electronic Check,1,0,44.520995273151705,868.5415775103023,4,0,1,1,No,3,29.949626695423042,0
CUST05010,61.0,One Year,Mailed Check,1,0,18.0,1097.9359857763152,4,1,1,1,No,8,14.990027375963555,0
CUST05011,4.0,Month-to-Month,Credit Card,1,0,47.91291357199286,146.34330336704247,2,1,1,1,Fiber Optic,8,5.181328762743348,0
CUST05012,44.0,Month-to-Month,Mailed Check,1,0,18.0,861.7887440356619,1,1,0,0,DSL,4,30.315768394898942,0
CUST05013,68.0,Month-to-Month,Mailed Check,0,0,35.0318308239077,2398.0899212671375,4,0,1,0,Fiber Optic,2,4.258917467191885,0
CUST05014,48.0,Two Year,Electronic Check,1,1,62.01588067706497,2915.4791332885175,6,1,0,1,Fiber Optic,6,5.573359441018462,0
CUST05015,68.0,Month-to-Month,Electronic Check,1,0,18.0,1244.4169856415003,5,0,0,1,Fiber Optic,5,20.769091919508845,0
CUST05016,5.0,One Year,Mailed Check,0,0,27.578061514709795,203.39504011798493,2,0,0,1,DSL,5,39.50355437121748,0
CUST05017,39.0,One Year,Mailed Check,0,0,18.0,666.0161418189074,6,1,0,1,DSL,6,4.567769425865191,1
CUST05018,57.0,Month-to-Month,Bank Transfer,1,0,31.708639747175628,1875.4736940746811,2,0,1,1,DSL,8,5.3446997642937,0
CUST05019,47.0,One Year,Bank Transfer,1,0,18.0,858.8449760761001,6,0,1,1,No,1,12.79423587546826,0
CUST05020,64.0,Month-to-Month,Credit Card,1,0,18.0,1162.0841625433472,5,1,1,0,Fiber Optic,1,21.00305973558301,0
CUST05021,34.0,Month-to-Month,Credit Card,0,1,18.0,671.91959340806,1,0,0,1,Fiber Optic,6,2.7307403650038187,1
CUST05022,50.0,Month-to-Month,Electronic Check,0,0,30.205054422985732,1520.4383510690536,1,0,1,1,Fiber Optic,5,7.256858371329011,0
CUST05023,31.0,Two Year,Electronic Check,1,0,40.238230562828186,1266.899571848767,6,0,0,0,DSL,6,8.220573134479952,0
CUST05024,63.0,Month-to-Month,Credit Card,0,0,31.083088763503074,1962.8492901887835,1,0,0,1,Fiber Optic,3,14.072980509217972,0
CUST05025,9.0,Month-to-Month,Electronic Check,1,0,47.09135941323771,336.1326130376824,1,0,1,1,No,3,7.189154419094489,1
CUST05026,19.0,Two Year,Mailed Check,1,1,,362.5760470676187,3,0,0,1,Fiber Optic,9,26.364460110290576,1
CUST05027,7.0,Month-to-Month,Electronic Check,1,0,18.0,138.6080001126637,3,0,1,1,DSL,7,0.44519524829342116,1
CUST05028,51.0,Two Year,Bank Transfer,0,0,25.1461605282372,1263.4525321149938,3,0,1,1,Fiber Optic,7,11.933405157182658,0
CUST05029,17.0,One Year,Electronic Check,1,0,18.0,178.52282293613763,3,0,0,1,Fiber Optic,6,27.45094703780765,1
CUST05030,23.0,One Year,Electronic Check,1,0,36.83757209685423,878.3679345015607,2,1,1,0,Fiber Optic,0,3.971805515330893,0
CUST05031,61.0,One Year,Mailed Check,1,0,18.0,1054.982324442945,1,0,1,1,DSL,6,10.71155534817909,1
CUST05032,26.0,One Year,Bank Transfer,1,0,32.94048125699942,800.1147149557286,3,0,1,0,No,9,12.87418744070197,0
CUST05033,11.0,Month-to-Month,Electronic Check,1,1,43.12041228912865,413.23105053362383,2,1,1,1,DSL,3,9.230118188121509,1
CUST05034,2.0,Two Year,Bank Transfer,0,0,25.47632098530942,0.0,3,0,1,1,No,8,10.57010478308827,1
CUST05035,17.0,Two Year,Mailed Check,1,0,33.690867274201395,595.8302506994866,5,1,1,1,DSL,9,2.8982685429730584,1
CUST05036,66.0,Two Year,Mailed Check,0,0,18.0,1305.8010714578556,1,0,1,0,DSL,3,4.058198748055765,0
CUST05037,40.0,One Year,Mailed Check,1,0,18.0,691.0051722017066,2,1,0,0,Fiber Optic,1,52.794661923398344,0
CUST05038,72.0,Month-to-Month,Electronic Check,0,0,30.282997669056925,2221.4262647896503,6,0,1,0,DSL,2,9.339062418437093,1
CUST05039,16.0,Month-to-Month,Electronic Check,1,1,18.0,283.31938724894127,4,0,0,0,No,8,29.119752026367813,1
CUST05040,26.0,Month-to-Month,Credit Card,1,0,29.507669971069674,780.9865003436829,4,0,0,1,Fiber Optic,6,5.838048629196146,1
CUST05041,12.0,Month-to-Month,Electronic Check,1,0,29.523975798432566,350.9570689424956,6,0,0,0,Fiber Optic,8,8.326586601358732,1
CUST05042,29.0,One Year,Credit Card,0,0,18.988892106205014,589.7934949982349,3,0,0,1,Fiber Optic,3,17.485298722945867,0
CUST05043,41.0,One Year,Electronic Check,0,0,24.234479150309355,933.2056521144979,1,1,1,1,Fiber Optic,2,17.647644986728793,0
CUST05044,59.0,Month-to-Month,Mailed Check,0,0,34.52041780671719,2041.6825669264736,6,1,0,1,Fiber Optic,1,2.2585099510900224,0
CUST05045,27.0,Month-to-Month,Bank Transfer,1,0,23.49960552857096,691.2301596388537,1,1,0,1,No,0,8.920653571491833,0
CUST05046,56.0,One Year,Credit Card,0,0,18.0,1043.0581896810834,5,0,1,0,Fiber Optic,8,25.238945199126334,0
CUST05047,46.0,Month-to-Month,Electronic Check,1,0,37.33990530703076,1733.9528742283467,2,0,1,1,Fiber Optic,8,16.849538037770678,0
CUST05048,22.0,Two Year,Electronic Check,0,0,24.099123026508614,535.0564584419595,5,0,1,1,DSL,5,8.693116754157025,0
CUST05049,66.0,One Year,Bank Transfer,1,0,26.76613618748769,1748.5213212639324,1,1,1,1,Fiber Optic,2,23.8903625162152,0
CUST05050,32.0,Month-to-Month,Electronic Check,1,0,33.73868366540676,1062.0011213049356,2,0,0,0,Fiber Optic,5,0.8157835649150881,1
CUST05051,11.0,Month-to-Month,Bank Transfer,1,0,27.22824419130616,221.84532471266806,1,1,0,0,Fiber Optic,1,1.3466610878718344,0
CUST05052,70.0,One Year,Credit Card,1,0,18.0,1285.1590114453868,4,1,0,0,Fiber Optic,1,14.918342863010404,0
CUST05053,66.0,Month-to-Month,Electronic Check,1,0,18.0,1256.2413945067715,3,0,0,0,No,7,4.2833162296127885,0
CUST05054,4.0,Two Year,Credit Card,1,0,18.673258411203644,89.3950321856476,2,1,0,0,Fiber Optic,1,31.47371723000045,0
CUST05055,65.0,Month-to-Month,Electronic Check,0,0,32.22628017747403,2095.5393473314075,4,1,1,1,No,6,7.347964611996989,1
CUST05056,69.0,Month-to-Month,Credit Card,1,0,32.926164726984,2301.8592429421674,1,1,1,0,Fiber Optic,5,15.874787874315375,0
CUST05057,60.0,Month-to-Month,Credit Card,1,0,27.15854310301539,1523.589553712282,5,1,1,0,DSL,6,19.781534856056616,0
CUST05058,19.0,One Year,Bank Transfer,0,0,25.282873798279432,455.0155400898637,1,0,0,1,Fiber Optic,9,1.7545801806077603,1
CUST05059,46.0,Two Year,Credit Card,0,0,,824.3074726510026,1,1,1,1,DSL,2,49.349170559367955,0
CUST05060,39.0,Two Year,Credit Card,1,0,18.0,616.6615874887378,2,0,1,0,Fiber Optic,5,2.494892320270571,0
CUST05061,45.0,Month-to-Month,Electronic Check,1,1,35.06357073999004,1585.885219946509,4,1,1,1,No,9,28.598333452202436,0
CUST05062,45.0,Two Year,Electronic Check,1,0,18.0,717.462380501945,6,1,0,1,DSL,9,9.652991508807329,1
CUST05063,47.0,Month-to-Month,Electronic Check,0,0,27.1191642381878,1309.1568552931578,5,0,0,0,Fiber Optic,8,8.590618172469194,0
CUST05064,38.0,One Year,Mailed Check,1,0,20.773488680037104,800.685308605354,3,1,1,1,Fiber Optic,4,7.312616834742188,0
CUST05065,50.0,Two Year,Bank Transfer,0,0,18.29199211870555,905.0567466123367,4,1,0,0,Fiber Optic,0,5.288170882511629,0
CUST05066,38.0,Month-to-Month,Mailed Check,0,0,35.1818970050745,1374.9838677209427,5,1,0,0,DSL,8,23.156790909156136,1
CUST05067,2.0,Two Year,Bank Transfer,1,0,23.4078311585831,54.167183666819035,3,0,0,0,DSL,9,2.5097412780354795,0
CUST05068,3.0,Month-to-Month,Mailed Check,0,0,18.0,77.76946116466601,5,1,1,1,No,8,56.94019124827146,1
CUST05069,69.0,Month-to-Month,Electronic Check,0,0,32.74235595032903,2273.3999709266977,3,1,0,1,Fiber Optic,3,14.395720803251763,0
CUST05070,66.0,Month-to-Month,Electronic Check,0,0,18.0,1144.9997254089362,3,1,0,0,No,0,10.147598071185357,0
CUST05071,43.0,Two Year,Credit Card,0,0,18.0,852.4131346141869,5,1,0,1,Fiber Optic,9,7.727246367391473,0
CUST05072,13.0,Month-to-Month,Mailed Check,0,1,36.13383051441713,532.0267769343924,5,0,1,1,Fiber Optic,2,10.587414187225841,0
CUST05073,57.0,Two Year,Electronic Check,0,0,18.0,1047.4354389616758,2,0,1,1,Fiber Optic,4,4.34369548285709,0
CUST05074,11.0,Month-to-Month,Electronic Check,1,0,19.679798782175283,223.99613151077304,1,0,1,0,DSL,3,1.5450781740485497,1
CUST05075,28.0,One Year,Credit Card,1,0,24.402525869378042,720.78726316463,2,1,0,1,DSL,4,20.8276731592274,0
CUST05076,24.0,One Year,Electronic Check,0,0,18.900448688799003,516.6184542053907,6,0,1,1,No,5,14.51332275854634,0
CUST05077,1.0,Month-to-Month,Bank Transfer,1,0,18.0,113.20281083513298,1,1,0,1,Fiber Optic,1,13.851350678669723,0
CUST05078,59.0,One Year,Electronic Check,1,0,18.0,1034.9245938819308,5,0,1,1,No,5,0.2979766845874161,0
CUST05079,37.0,One Year,Electronic Check,0,0,18.0,718.2908812115649,3,0,0,0,DSL,2,6.682469100884563,1
CUST05080,23.0,Month-to-Month,Bank Transfer,0,0,18.0,409.63989743001645,6,1,0,1,DSL,2,3.2792704379553155,0
CUST05081,37.0,Month-to-Month,Bank Transfer,0,0,23.102678503877495,774.3410492359116,4,0,0,1,DSL,2,7.193311844472968,0
CUST05082,1.0,Month-to-Month,Bank Transfer,1,0,18.0,59.903270050002035,5,0,1,1,No,7,66.69868632925733,1
CUST05083,32.0,Two Year,Electronic Check,1,0,18.0,649.3671644561553,4,0,0,1,No,6,0.4508585214478662,0
CUST05084,38.0,One Year,Credit Card,0,0,18.0,732.6513566596664,3,1,1,0,No,5,4.423926580784497,0
CUST05085,25.0,Two Year,Mailed Check,0,0,18.0,441.5454293803572,1,0,1,0,No,6,24.537388746632175,0
CUST05086,60.0,One Year,Credit Card,0,1,24.021595269246795,1460.6721386309684,2,1,1,0,DSL,0,1.5075747332791674,0
CUST05087,18.0,Two Year,Electronic Check,1,0,25.431704088328317,492.71336753377733,6,1,1,1,No,4,1.8944981075155045,0
CUST05088,10.0,Month-to-Month,Mailed Check,0,0,45.12949892096319,479.94294132909533,3,0,0,1,Fiber Optic,6,16.64884714205583,1
CUST05089,38.0,Month-to-Month,Electronic Check,1,0,34.71671956984095,1380.7392834743196,3,1,1,1,DSL,3,14.807350368704775,0
CUST05090,64.0,One Year,Bank Transfer,1,0,18.0,1199.1491829249942,6,1,0,0,Fiber Optic,6,41.548470454020034,0
CUST05091,28.0,Month-to-Month,Bank Transfer,1,0,18.0,475.05855040503593,1,1,1,0,Fiber Optic,5,5.776169306283928,0
CUST05092,4.0,Month-to-Month,Mailed Check,0,1,18.0,73.32392542540694,4,0,0,1,DSL,4,2.6605999404178817,0
CUST05093,70.0,One Year,Electronic Check,1,0,18.0,1234.7612970804178,4,1,1,1,DSL,4,16.2670702198069,0
CUST05094,32.0,Two Year,Electronic Check,1,1,18.0,584.0614050637002,5,0,0,1,No,1,0.4646143733748908,0
CUST05095,13.0,One Year,Electronic Check,1,1,18.0,140.5572347903156,1,0,1,0,Fiber Optic,1,16.902726384046883,0
CUST05096,45.0,Month-to-Month,Credit Card,1,0,,1243.1870231087423,5,1,0,1,Fiber Optic,5,4.051044915083899,1
CUST05097,24.0,Two Year,Electronic Check,0,0,18.0,393.01584690315366,6,1,0,0,No,9,31.54167030078787,0
CUST05098,68.0,Month-to-Month,Electronic Check,0,0,29.181208915459298,1958.6644053368698,4,0,1,1,No,8,3.458905263540882,0
CUST05099,22.0,Month-to-Month,Mailed Check,1,0,18.0,400.1374128207812,4,1,1,0,DSL,6,1.0266517801125004,0
CUST05100,40.0,Two Year,Electronic Check,1,0,18.0,651.1153195439867,4,0,0,0,DSL,9,0.10054108900285476,0
CUST05101,40.0,One Year,Credit Card,1,0,45.6201153740388,1808.0354386705033,2,0,0,0,DSL,1,32.91723276327666,0
CUST05102,18.0,Two Year,Electronic Check,1,0,19.504496362195113,359.5111357883776,6,1,0,0,Fiber Optic,4,28.0322299187763,0
CUST05103,36.0,Two Year,Credit Card,1,0,21.6802558664675,862.9219023536702,3,0,1,1,Fiber Optic,2,41.19513150017916,0
CUST05104,8.0,One Year,Bank Transfer,1,0,32.66364586289189,268.4135739065787,5,1,0,0,Fiber Optic,8,13.148591445557322,0
CUST05105,47.0,Month-to-Month,Mailed Check,0,0,38.15575846954247,1773.0384977392869,1,0,1,1,DSL,8,34.96188927431404,1
CUST05106,55.0,Month-to-Month,Mailed Check,0,0,19.50888798729887,1016.7071177614426,1,0,0,0,Fiber Optic,3,4.991163356182442,0
CUST05107,69.0,Two Year,Bank Transfer,1,1,35.68940229821338,2569.484114890884,3,0,0,0,DSL,1,2.0873232860297484,0
CUST05108,24.0,Two Year,Bank Transfer,1,0,18.0,435.8346320277475,1,1,1,1,Fiber Optic,0,4.839074274425061,0
CUST05109,21.0,Month-to-Month,Electronic Check,1,0,40.243674415923095,849.2381594633358,4,0,0,1,DSL,6,49.79858168650195,1
CUST05110,40.0,Month-to-Month,Credit Card,1,0,18.0,651.4261740961018,4,1,0,1,Fiber Optic,0,12.997170937062565,0
CUST05111,50.0,Month-to-Month,Mailed Check,1,0,20.398902949255252,1046.1820012726414,1,0,1,1,Fiber Optic,6,0.11096924912011809,0
CUST05112,72.0,Month-to-Month,Mailed Check,0,0,28.33898639927661,2011.003437726079,4,0,0,1,Fiber Optic,3,10.30475526777862,0
CUST05113,2.0,Two Year,Mailed Check,1,0,25.411895362757125,124.4074748851661,5,1,0,1,DSL,5,25.719054583345333,1
CUST05114,18.0,Month-to-Month,Bank Transfer,1,0,18.0,347.2193901300339,2,1,0,1,Fiber Optic,7,1.5185829409245468,1
CUST05115,19.0,Month-to-Month,Mailed Check,0,1,18.0,348.2503090803262,2,1,0,1,DSL,1,19.198003325328102,0
CUST05116,19.0,Two Year,Mailed Check,0,0,26.904617203224788,445.047566769298,5,1,0,0,Fiber Optic,3,2.4405629350370797,0
CUST05117,34.0,Month-to-Month,Electronic Check,0,0,21.899516802803163,739.6740181560178,1,0,0,0,Fiber Optic,9,2.7495164675751527,1
CUST05118,63.0,Month-to-Month,Mailed Check,0,0,19.13875086478843,1195.0505127275692,4,0,0,1,No,8,45.002475989688044,0
CUST05119,3.0,Month-to-Month,Electronic Check,1,0,49.816035179251514,155.59645044614288,2,1,1,0,Fiber Optic,0,10.139209065364245,0
CUST05120,59.0,Month-to-Month,Credit Card,1,0,20.604831976608196,1117.1831409200709,5,0,0,0,Fiber Optic,8,0.060930350753328956,1
CUST05121,45.0,Month-to-Month,Electronic Check,1,0,18.0,764.5216599028743,1,0,1,1,Fiber Optic,7,18.153110537356735,0
CUST05122,45.0,Month-to-Month,Credit Card,1,0,18.0,785.206070251306,5,1,0,1,No,9,5.6033617090738295,0
CUST05123,49.0,Month-to-Month,Bank Transfer,1,0,18.0,907.0102829058095,6,1,0,1,No,6,20.974949583301925,1
CUST05124,9.0,Month-to-Month,Bank Transfer,1,0,38.13728462449231,246.71545626735752,4,0,1,0,No,2,26.933067905292294,1
CUST05125,54.0,Month-to-Month,Credit Card,0,1,18.0,1041.085960712132,3,1,0,0,No,3,10.31432648363798,0
CUST05126,18.0,Month-to-Month,Electronic Check,0,0,34.42763872478648,681.795856600958,5,0,0,1,No,9,37.69037067044641,1
CUST05127,38.0,Two Year,Mailed Check,1,1,18.0,634.2798169735552,6,1,1,0,Fiber Optic,9,41.018687865993584,0
CUST05128,49.0,Month-to-Month,Electronic Check,1,0,18.0,1005.4515450686774,4,0,0,1,Fiber Optic,9,6.684677801078436,1
CUST05129,44.0,Month-to-Month,Electronic Check,1,0,18.0,803.9173093564985,4,1,1,0,Fiber Optic,1,8.837709967523237,0
CUST05130,24.0,Two Year,Mailed Check,1,0,27.151454144464832,646.187184886843,4,0,1,1,Fiber Optic,0,0.2426523399916308,0
CUST05131,29.0,Month-to-Month,Bank Transfer,0,1,21.82136450849027,662.5240917231743,1,0,0,1,Fiber Optic,7,4.651451789976057,0
CUST05132,35.0,Month-to-Month,Credit Card,0,0,18.0,650.9047777964796,1,0,0,1,No,0,0.6701836845377547,0
CUST05133,3.0,Two Year,Electronic Check,1,0,30.71724546922031,98.01202382786691,2,1,1,1,No,8,22.495210443709887,0
CUST05134,53.0,One Year,Bank Transfer,1,0,27.414477837685734,1398.7411106481509,1,1,0,0,Fiber Optic,3,4.194762739735035,0
CUST05135,8.0,Month-to-Month,Electronic Check,0,0,30.106471464967072,218.99285963379836,4,0,0,0,Fiber Optic,2,9.177696127717784,1
CUST05136,34.0,One Year,Electronic Check,1,0,24.42865115479558,848.4389326348115,3,1,0,0,Fiber Optic,6,3.8285485978909395,0
CUST05137,48.0,One Year,Electronic Check,1,0,18.0,905.7058684798884,1,1,0,0,Fiber Optic,8,1.0166121334265124,0
CUST05138,6.0,Month-to-Month,Bank Transfer,1,0,43.87869565493153,335.2504325369836,4,0,0,1,Fiber Optic,9,6.128655381211461,1
CUST05139,72.0,Month-to-Month,Mailed Check,1,0,23.484423916947087,1668.0181911662341,4,1,1,0,No,2,15.190515396607694,0
CUST05140,28.0,Month-to-Month,Electronic Check,1,1,29.02012525135703,816.5254313635777,2,0,0,1,Fiber Optic,8,15.081076046337245,1
CUST05141,2.0,Two Year,Electronic Check,1,0,25.74378067374896,18.471914192623075,6,0,1,1,Fiber Optic,2,7.287957595609816,0
CUST05142,48.0,Month-to-Month,Mailed Check,1,0,18.0,918.6922049603724,2,0,0,0,No,4,1.136854357217688,0
CUST05143,41.0,Month-to-Month,Credit Card,1,0,53.44587058897335,2175.713801484458,2,1,1,0,Fiber Optic,7,9.780913866727142,1
CUST05144,47.0,Month-to-Month,Electronic Check,1,0,24.594012976259595,1126.522440358543,6,1,1,1,DSL,6,0.07779873831379876,1
CUST05145,55.0,Two Year,Bank Transfer,1,0,20.5009471336587,1130.6499337227388,6,1,1,1,Fiber Optic,3,7.602390512235101,0
CUST05146,35.0,Month-to-Month,Bank Transfer,1,0,18.8122289123595,574.7764604269125,3,1,1,1,Fiber Optic,9,37.16122764739267,0
CUST05147,60.0,Month-to-Month,Mailed Check,1,0,42.24958909726463,2562.0276036622113,6,0,0,1,Fiber Optic,5,9.243140563505175,0
CUST05148,27.0,Month-to-Month,Electronic Check,1,0,42.88256466134705,1142.3389073212886,4,1,0,0,DSL,3,24.229041003478205,0
CUST05149,40.0,One Year,Credit Card,1,0,22.374402931348868,1033.354579130751,2,1,1,1,Fiber Optic,5,20.798346164833553,0
CUST05150,12.0,Month-to-Month,Mailed Check,0,0,18.0,185.0900401710258,3,0,0,0,No,0,42.958092994132016,0
CUST05151,45.0,Two Year,Mailed Check,0,0,18.0,796.6332374516412,3,0,0,1,Fiber Optic,9,13.450521904118958,1
CUST05152,19.0,Month-to-Month,Credit Card,0,0,24.025144590486427,507.3396885650667,1,0,0,0,DSL,9,11.344662071897755,1
CUST05153,51.0,Month-to-Month,Credit Card,1,0,18.225320613946348,968.5914114017047,2,1,0,0,DSL,8,2.802293564233497,0
CUST05154,58.0,Month-to-Month,Bank Transfer,0,0,18.0,1095.7957506105256,4,1,0,0,DSL,7,3.252680866904223,1
CUST05155,62.0,Month-to-Month,Credit Card,1,0,18.0,1102.013101231297,2,0,0,1,Fiber Optic,2,3.5829226121902185,0
CUST05156,67.0,Month-to-Month,Electronic Check,0,0,47.06714106000595,3096.149655582841,4,0,0,1,DSL,8,14.475156200253137,1
CUST05157,9.0,One Year,Bank Transfer,0,0,31.123952667807174,413.5241609798227,1,1,0,0,Fiber Optic,1,20.30501459336041,0
CUST05158,10.0,Month-to-Month,Electronic Check,1,0,25.516763889394667,280.98395722412226,2,0,1,1,DSL,4,37.80146835857256,1
CUST05159,67.0,One Year,Credit Card,1,0,18.0,1217.2851807894156,2,1,1,0,Fiber Optic,0,50.78925448600304,0
CUST05160,28.0,Month-to-Month,Mailed Check,0,1,30.401653272605287,891.5375472349482,4,1,0,1,Fiber Optic,7,11.134044078668358,1
CUST05161,2.0,One Year,Electronic Check,1,1,23.061958048719475,0.0,5,1,1,0,DSL,4,33.722311961684134,0
CUST05162,21.0,Month-to-Month,Mailed Check,0,0,18.9827397187629,375.8157067422875,3,0,1,0,Fiber Optic,0,7.833411042770389,0
CUST05163,61.0,Month-to-Month,Bank Transfer,1,0,30.845316157388183,1829.4143125999678,6,1,0,0,No,9,7.321654376331274,0
CUST05164,26.0,Month-to-Month,Mailed Check,0,0,32.685771459329644,858.1756612609502,6,1,1,0,DSL,2,0.4962320446954049,0
CUST05165,6.0,Two Year,Bank Transfer,0,0,30.31034360293804,112.95582721137879,2,0,1,1,No,5,22.765898599398003,1
CUST05166,52.0,Two Year,Electronic Check,0,0,18.0,969.6884104415647,3,1,0,1,DSL,9,23.050346470410364,0
CUST05167,15.0,Two Year,Electronic Check,0,0,26.468883458647877,456.210086665769,1,0,1,1,Fiber Optic,4,18.136044226267394,0
CUST05168,26.0,Two Year,Mailed Check,1,1,37.66354583771546,1036.589055068038,3,1,0,0,Fiber Optic,7,8.121336244745311,0
CUST05169,1.0,Month-to-Month,Mailed Check,1,0,29.445528038082447,51.46638371205181,5,1,0,0,Fiber Optic,6,0.04711346512243777,1
CUST05170,44.0,Month-to-Month,Bank Transfer,0,0,58.12314729307596,2567.0297752414413,5,1,0,0,Fiber Optic,3,7.8473226831012415,0
CUST05171,33.0,Month-to-Month,Credit Card,1,0,22.294091079454834,714.805714807757,5,1,0,1,DSL,4,2.4222808185325326,0
CUST05172,63.0,Two Year,Bank Transfer,1,0,18.0,1156.4272770382206,3,1,0,0,No,6,23.75099873972701,0
CUST05173,25.0,Month-to-Month,Mailed Check,0,0,18.0,444.5094347181038,2,1,1,1,No,5,69.14018191985858,0
CUST05174,15.0,Month-to-Month,Mailed Check,0,0,18.0,176.51792479861638,4,1,1,0,Fiber Optic,9,10.38461073274801,0
CUST05175,12.0,One Year,Credit Card,0,0,28.37869892581756,309.70721287895225,5,1,1,1,Fiber Optic,6,6.195315901780481,0
CUST05176,15.0,Month-to-Month,Bank Transfer,1,0,37.477473518245716,601.7773418539134,6,1,1,1,DSL,3,19.91186091911844,0
CUST05177,33.0,One Year,Credit Card,1,0,22.041561872841072,671.0848241544419,5,1,1,0,DSL,8,5.268871705087952,1
CUST05178,7.0,Month-to-Month,Electronic Check,0,0,29.38892963334163,148.4530987694258,3,0,0,1,Fiber Optic,9,30.4611295691318,1
CUST05179,29.0,One Year,Bank Transfer,0,0,48.72613102675221,1403.0730352236533,1,1,1,0,DSL,4,10.224126976308492,0
CUST05180,62.0,Two Year,Electronic Check,0,0,18.0,1007.55465839514,5,0,1,0,Fiber Optic,6,23.68738734312591,0
CUST05181,56.0,One Year,Bank Transfer,0,0,18.90689411388187,1095.2659026944705,3,0,1,1,No,3,1.9375119354890444,0
CUST05182,46.0,Month-to-Month,Credit Card,1,1,18.213676861587498,869.8882259495266,1,1,1,1,Fiber Optic,0,2.147496776008989,0
CUST05183,65.0,Month-to-Month,Credit Card,1,0,18.0,1217.358603869041,2,1,1,0,Fiber Optic,9,4.457012910300101,1
CUST05184,57.0,Month-to-Month,Electronic Check,0,0,18.0,1037.0619043383583,6,0,0,0,DSL,5,8.586557936710772,1
CUST05185,47.0,Month-to-Month,Credit Card,0,0,44.4476983744389,2046.397642813016,2,0,0,0,Fiber Optic,8,4.576347030314979,1
CUST05186,63.0,One Year,Electronic Check,0,1,18.0,1072.4970678273266,3,0,1,0,Fiber Optic,3,8.525341275586532,0
CUST05187,9.0,Month-to-Month,Mailed Check,0,0,21.244097354056397,218.7446746789222,3,1,0,0,Fiber Optic,8,43.523802105752196,1
CUST05188,59.0,Month-to-Month,Bank Transfer,1,0,31.45887117827845,1891.8452748349107,3,0,0,1,Fiber Optic,3,25.278717057231724,0
CUST05189,22.0,Month-to-Month,Mailed Check,1,0,18.0,340.16168099193555,1,1,1,1,Fiber Optic,1,17.12802604437854,0
CUST05190,53.0,Two Year,Electronic Check,1,0,18.0,891.4662486712268,3,0,0,1,DSL,9,8.194427724305088,0
CUST05191,66.0,Month-to-Month,Bank Transfer,0,0,24.673819046395415,1627.5204075867346,5,1,1,1,Fiber Optic,8,8.921595858169413,0
CUST05192,36.0,Month-to-Month,Bank Transfer,1,0,18.42578250058728,670.1581978617777,1,0,1,1,Fiber Optic,3,1.3249970081460825,0
CUST05193,7.0,Month-to-Month,Bank Transfer,1,0,18.0,172.74353411200542,3,0,1,0,Fiber Optic,5,2.4179833388338605,0
CUST05194,27.0,Month-to-Month,Mailed Check,0,0,34.10779575795125,954.0296205141842,5,0,1,0,DSL,0,5.300265386153538,0
CUST05195,30.0,Two Year,Bank Transfer,1,0,18.0,535.9983556245945,6,1,1,1,No,1,11.442130275046434,0
CUST05196,68.0,Month-to-Month,Mailed Check,1,0,27.051254683218886,1891.2607484089124,6,1,0,1,No,3,1.3286082215506319,0
CUST05197,68.0,One Year,Electronic Check,1,0,20.853990756086333,1400.5943102453575,4,1,0,1,Fiber Optic,9,1.1149210111227208,1
CUST05198,41.0,One Year,Mailed Check,1,0,34.54419857247326,1400.8844617332363,1,1,0,1,Fiber Optic,8,16.944169913071036,1
CUST05199,69.0,Two Year,Bank Transfer,0,0,25.296030621905352,1787.839248232278,4,1,1,1,Fiber Optic,0,6.162364007750784,0
CUST05200,32.0,One Year,Electronic Check,1,0,18.0,623.8780805425137,6,0,1,1,Fiber Optic,4,27.65490578698139,0
CUST05201,30.0,One Year,Electronic Check,1,0,37.43309056954836,1172.179048329977,4,1,0,0,Fiber Optic,3,16.69828609852828,1
CUST05202,61.0,Month-to-Month,Credit Card,1,0,18.0,1089.0254016489605,5,1,1,0,Fiber Optic,1,12.451039758071273,0
CUST05203,49.0,Month-to-Month,Credit Card,0,0,18.0,885.5807718894047,2,1,0,0,Fiber Optic,8,23.611941352044038,1
CUST05204,38.0,One Year,Bank Transfer,0,0,18.0,640.6823400254834,5,1,1,0,Fiber Optic,8,3.326343706293219,1
CUST05205,33.0,One Year,Bank Transfer,1,0,18.0,638.9973555166204,1,1,1,0,Fiber Optic,9,7.622899578491303,1
CUST05206,51.0,Month-to-Month,Credit Card,1,0,18.0,888.4346507939721,3,1,0,0,Fiber Optic,7,13.079671658673076,0
CUST05207,55.0,Month-to-Month,Mailed Check,1,0,30.949874573363378,1602.4148931042173,2,0,1,0,Fiber Optic,9,5.952593215263679,0
CUST05208,36.0,Month-to-Month,Electronic Check,1,0,18.0,625.9468993395212,1,0,0,0,Fiber Optic,0,61.432938044910365,0
CUST05209,3.0,Month-to-Month,Bank Transfer,1,0,50.62901753141209,109.09783449482526,5,0,1,0,Fiber Optic,3,7.249551291643587,1
CUST05210,8.0,Month-to-Month,Credit Card,1,0,18.0,8.651009850515834,1,0,1,1,Fiber Optic,9,0.052970879624844466,1
CUST05211,11.0,Month-to-Month,Bank Transfer,0,0,18.0,169.32591030295876,6,1,0,1,Fiber Optic,6,8.217258565331868,1
CUST05212,34.0,Month-to-Month,Electronic Check,1,0,18.0,651.122847070519,6,0,0,0,No,4,4.002812470565873,0
